type,role,sendMsgFile,Send,Recv,HandshakeCPUTime,CommCPUTime
continuity,server,resources/plain.10KB.txt,10240,10240,304733587,105921006
continuity,client,resources/plain.10KB.txt,10240,10240,304320976,118520099
continuity,server,resources/plain.10KB.txt,10240,10240,335207577,90771662
continuity,client,resources/plain.10KB.txt,10240,10240,334762386,100246901
continuity,server,resources/plain.10KB.txt,10240,10240,267073048,93673044
continuity,client,resources/plain.10KB.txt,10240,10240,266796298,103469624
continuity,server,resources/plain.10KB.txt,10240,10240,258330600,103939905
continuity,client,resources/plain.10KB.txt,10240,10240,257853789,114281605
continuity,server,resources/plain.10KB.txt,10240,10240,254853926,89869731
continuity,client,resources/plain.10KB.txt,10240,10240,254465116,101542532
continuity,server,resources/plain.10KB.txt,10240,10240,281968853,104749726
continuity,client,resources/plain.10KB.txt,10240,10240,281706683,116717918
continuity,server,resources/plain.10KB.txt,10240,10240,274317856,95405586
continuity,client,resources/plain.10KB.txt,10240,10240,273952705,106323397
continuity,server,resources/plain.10KB.txt,10240,10240,246481848,90770482
continuity,client,resources/plain.10KB.txt,10240,10240,246087467,100966262
continuity,server,resources/plain.10KB.txt,10240,10240,451109824,99015549
continuity,client,resources/plain.10KB.txt,10240,10240,449989793,108793910
continuity,server,resources/plain.10KB.txt,10240,10240,240051922,93070683
continuity,client,resources/plain.10KB.txt,10240,10240,239873412,103953404
continuity,server,resources/plain.10KB.txt,10240,10240,270752003,103831484
continuity,client,resources/plain.10KB.txt,10240,10240,270546152,118210319
continuity,server,resources/plain.10KB.txt,10240,10240,264006456,97426118
continuity,client,resources/plain.10KB.txt,10240,10240,263626885,108613119
continuity,server,resources/plain.10KB.txt,10240,10240,324989937,93260394
continuity,client,resources/plain.10KB.txt,10240,10240,324775857,104446365
continuity,server,resources/plain.10KB.txt,10240,10240,359935852,109016130
continuity,client,resources/plain.10KB.txt,10240,10240,359536941,120443182
continuity,server,resources/plain.10KB.txt,10240,10240,312675455,93948915
continuity,client,resources/plain.10KB.txt,10240,10240,312239594,104291965
continuity,server,resources/plain.10KB.txt,10240,10240,304023786,92192993
continuity,client,resources/plain.10KB.txt,10240,10240,303705906,105324746
continuity,server,resources/plain.10KB.txt,10240,10240,246829578,91203582
continuity,client,resources/plain.10KB.txt,10240,10240,246898548,103813254
continuity,server,resources/plain.10KB.txt,10240,10240,252553694,94098005
continuity,client,resources/plain.10KB.txt,10240,10240,251382013,105482516
continuity,server,resources/plain.10KB.txt,10240,10240,364682897,101258012
continuity,client,resources/plain.10KB.txt,10240,10240,363793055,113667545
continuity,server,resources/plain.10KB.txt,10240,10240,264304466,91375552
continuity,client,resources/plain.10KB.txt,10240,10240,263908866,102158953
continuity,server,resources/plain.10KB.txt,10240,10240,287993860,102062653
continuity,client,resources/plain.10KB.txt,10240,10240,287520019,113948235
continuity,server,resources/plain.10KB.txt,10240,10240,279709191,87646639
continuity,client,resources/plain.10KB.txt,10240,10240,279415021,97781689
continuity,server,resources/plain.10KB.txt,10240,10240,258744370,86382197
continuity,client,resources/plain.10KB.txt,10240,10240,258289080,98987660
continuity,server,resources/plain.10KB.txt,10240,10240,317416780,98581639
continuity,client,resources/plain.10KB.txt,10240,10240,317077359,109639010
continuity,server,resources/plain.10KB.txt,10240,10240,263906515,95655837
continuity,client,resources/plain.10KB.txt,10240,10240,263542735,104805636
continuity,server,resources/plain.10KB.txt,10240,10240,310080272,100063840
continuity,client,resources/plain.10KB.txt,10240,10240,309516021,112571244
continuity,server,resources/plain.10KB.txt,10240,10240,280395502,87197008
continuity,client,resources/plain.10KB.txt,10240,10240,279918412,95954807
continuity,server,resources/plain.10KB.txt,10240,10240,273270145,93692464
continuity,client,resources/plain.10KB.txt,10240,10240,273018285,104902426
continuity,server,resources/plain.10KB.txt,10240,10240,246711448,100676591
continuity,client,resources/plain.10KB.txt,10240,10240,246411328,113427324
continuity,server,resources/plain.10KB.txt,10240,10240,251133903,90427951
continuity,client,resources/plain.10KB.txt,10240,10240,250919312,101143872
continuity,server,resources/plain.10KB.txt,10240,10240,274478846,96830197
continuity,client,resources/plain.10KB.txt,10240,10240,274288586,108323909
continuity,server,resources/plain.10KB.txt,10240,10240,403235005,92369003
continuity,client,resources/plain.10KB.txt,10240,10240,402763875,103560315
continuity,server,resources/plain.10KB.txt,10240,10240,334650137,88705729
continuity,client,resources/plain.10KB.txt,10240,10240,334210317,99994920
continuity,server,resources/plain.10KB.txt,10240,10240,329725812,94463575
continuity,client,resources/plain.10KB.txt,10240,10240,329343912,105046426
continuity,server,resources/plain.10KB.txt,10240,10240,288287930,92312352
continuity,client,resources/plain.10KB.txt,10240,10240,287856490,104949395
continuity,server,resources/plain.10KB.txt,10240,10240,316559209,100272391
continuity,client,resources/plain.10KB.txt,10240,10240,316143188,112887683
continuity,server,resources/plain.10KB.txt,10240,10240,317204649,90858102
continuity,client,resources/plain.10KB.txt,10240,10240,316862599,101910023
continuity,server,resources/plain.10KB.txt,10240,10240,261452723,88548569
continuity,client,resources/plain.10KB.txt,10240,10240,261188263,97424008
continuity,server,resources/plain.10KB.txt,10240,10240,392879996,95173005
continuity,client,resources/plain.10KB.txt,10240,10240,392530705,107029647
continuity,server,resources/plain.10KB.txt,10240,10240,267359199,85767086
continuity,client,resources/plain.10KB.txt,10240,10240,266990059,97132468
continuity,server,resources/plain.10KB.txt,10240,10240,252087153,102610263
continuity,client,resources/plain.10KB.txt,10240,10240,251798173,113495294
continuity,server,resources/plain.10KB.txt,10240,10240,305903888,93486844
continuity,client,resources/plain.10KB.txt,10240,10240,305324797,104651015
continuity,server,resources/plain.10KB.txt,10240,10240,197395619,90716291
continuity,client,resources/plain.10KB.txt,10240,10240,197169678,100957881
continuity,server,resources/plain.10KB.txt,10240,10240,461091714,102629243
continuity,client,resources/plain.10KB.txt,10240,10240,460707424,119449550
continuity,server,resources/plain.10KB.txt,10240,10240,268103150,91456112
continuity,client,resources/plain.10KB.txt,10240,10240,267829060,102607723
continuity,server,resources/plain.10KB.txt,10240,10240,310343972,95737096
continuity,client,resources/plain.10KB.txt,10240,10240,310353272,105035146
continuity,server,resources/plain.10KB.txt,10240,10240,273561275,90943312
continuity,client,resources/plain.10KB.txt,10240,10240,273299785,101457393
continuity,server,resources/plain.10KB.txt,10240,10240,220242661,87791408
continuity,client,resources/plain.10KB.txt,10240,10240,219954361,96741618
continuity,server,resources/plain.10KB.txt,10240,10240,446521969,95854136
continuity,client,resources/plain.10KB.txt,10240,10240,446278709,111863323
continuity,server,resources/plain.10KB.txt,10240,10240,223791605,89836800
continuity,client,resources/plain.10KB.txt,10240,10240,223441194,100590481
continuity,server,resources/plain.10KB.txt,10240,10240,352178464,90729711
continuity,client,resources/plain.10KB.txt,10240,10240,351947224,99800770
continuity,server,resources/plain.10KB.txt,10240,10240,235183147,90446131
continuity,client,resources/plain.10KB.txt,10240,10240,234798446,102461563
continuity,server,resources/plain.10KB.txt,10240,10240,276433868,94747325
continuity,client,resources/plain.10KB.txt,10240,10240,276138828,104089545
continuity,server,resources/plain.10KB.txt,10240,10240,322476284,89957521
continuity,client,resources/plain.10KB.txt,10240,10240,322254705,100889801
continuity,server,resources/plain.10KB.txt,10240,10240,271098912,90870081
continuity,client,resources/plain.10KB.txt,10240,10240,270815522,106947378
continuity,server,resources/plain.10KB.txt,10240,10240,279415261,97277578
continuity,client,resources/plain.10KB.txt,10240,10240,279130271,109528340
continuity,server,resources/plain.10KB.txt,10240,10240,292183284,86928457
continuity,client,resources/plain.10KB.txt,10240,10240,291861094,98790409
continuity,server,resources/plain.10KB.txt,10240,10240,213286155,82287233
continuity,client,resources/plain.10KB.txt,10240,10240,213061965,93573344
continuity,server,resources/plain.10KB.txt,10240,10240,342700335,101055472
continuity,client,resources/plain.10KB.txt,10240,10240,342734775,112946304
continuity,server,resources/plain.10KB.txt,10240,10240,238415650,86771977
continuity,client,resources/plain.10KB.txt,10240,10240,238071060,98614469
continuity,server,resources/plain.10KB.txt,10240,10240,359397361,95461457
continuity,client,resources/plain.10KB.txt,10240,10240,358933601,107489828
continuity,server,resources/plain.10KB.txt,10240,10240,319683662,93311354
continuity,client,resources/plain.10KB.txt,10240,10240,319374731,101841752
continuity,server,resources/plain.10KB.txt,10240,10240,186747338,87428088
continuity,client,resources/plain.10KB.txt,10240,10240,186540658,101533022
continuity,server,resources/plain.10KB.txt,10240,10240,440762424,105475386
continuity,client,resources/plain.10KB.txt,10240,10240,440511753,117497888
continuity,server,resources/plain.10KB.txt,10240,10240,253400205,88833549
continuity,client,resources/plain.10KB.txt,10240,10240,253114405,97524128
continuity,server,resources/plain.10KB.txt,10240,10240,218912131,100003671
continuity,client,resources/plain.10KB.txt,10240,10240,218527200,110863962
continuity,server,resources/plain.10KB.txt,10240,10240,288743530,96338087
continuity,client,resources/plain.10KB.txt,10240,10240,288388740,106240247
continuity,server,resources/plain.10KB.txt,10240,10240,272636704,86607418
continuity,client,resources/plain.10KB.txt,10240,10240,272186264,97717449
continuity,server,resources/plain.10KB.txt,10240,10240,237542909,102509743
continuity,client,resources/plain.10KB.txt,10240,10240,237264629,113175234
continuity,server,resources/plain.10KB.txt,10240,10240,297121779,92967163
continuity,client,resources/plain.10KB.txt,10240,10240,296676309,107371618
continuity,server,resources/plain.10KB.txt,10240,10240,254380926,85280886
continuity,client,resources/plain.10KB.txt,10240,10240,253843145,95277786
continuity,server,resources/plain.10KB.txt,10240,10240,292377084,100716602
continuity,client,resources/plain.10KB.txt,10240,10240,291835813,112769283
continuity,server,resources/plain.10KB.txt,10240,10240,208406009,90177641
continuity,client,resources/plain.10KB.txt,10240,10240,208152479,98992410
continuity,server,resources/plain.10KB.txt,10240,10240,217345708,99470990
continuity,client,resources/plain.10KB.txt,10240,10240,217024389,110302950
continuity,server,resources/plain.10KB.txt,10240,10240,303495836,88001698
continuity,client,resources/plain.10KB.txt,10240,10240,303230995,96772557
continuity,server,resources/plain.10KB.txt,10240,10240,266421497,87352528
continuity,client,resources/plain.10KB.txt,10240,10240,266136027,102786164
continuity,server,resources/plain.10KB.txt,10240,10240,358171150,90124750
continuity,client,resources/plain.10KB.txt,10240,10240,357831700,99291640
continuity,server,resources/plain.10KB.txt,10240,10240,261318903,90789161
continuity,client,resources/plain.10KB.txt,10240,10240,261046703,100678621
continuity,server,resources/plain.10KB.txt,10240,10240,212468073,98993610
continuity,client,resources/plain.10KB.txt,10240,10240,212132703,110703882
continuity,server,resources/plain.10KB.txt,10240,10240,241360903,95197116
continuity,client,resources/plain.10KB.txt,10240,10240,241074662,104146155
continuity,server,resources/plain.10KB.txt,10240,10240,338315171,94588915
continuity,client,resources/plain.10KB.txt,10240,10240,337820100,104984685
continuity,server,resources/plain.10KB.txt,10240,10240,322406764,109495680
continuity,client,resources/plain.10KB.txt,10240,10240,321940974,120837961
continuity,server,resources/plain.10KB.txt,10240,10240,257271969,91988523
continuity,client,resources/plain.10KB.txt,10240,10240,257008928,102871284
continuity,server,resources/plain.10KB.txt,10240,10240,205391956,88231049
continuity,client,resources/plain.10KB.txt,10240,10240,205212516,96754088
continuity,server,resources/plain.10KB.txt,10240,10240,370997863,94394025
continuity,client,resources/plain.10KB.txt,10240,10240,370586923,106350677
continuity,server,resources/plain.10KB.txt,10240,10240,269419671,90886861
continuity,client,resources/plain.10KB.txt,10240,10240,268991331,102974434
continuity,server,resources/plain.10KB.txt,10240,10240,243312185,100810302
continuity,client,resources/plain.10KB.txt,10240,10240,243015384,110080611
continuity,server,resources/plain.10KB.txt,10240,10240,260267562,87210778
continuity,client,resources/plain.10KB.txt,10240,10240,259854652,96052017
continuity,server,resources/plain.10KB.txt,10240,10240,322424204,91668013
continuity,client,resources/plain.10KB.txt,10240,10240,322020703,101935943
continuity,server,resources/plain.10KB.txt,10240,10240,293313215,96970917
continuity,client,resources/plain.10KB.txt,10240,10240,292992155,108159048
continuity,server,resources/plain.10KB.txt,10240,10240,192843094,84053005
continuity,client,resources/plain.10KB.txt,10240,10240,192613573,95406996
continuity,server,resources/plain.10KB.txt,10240,10240,299075821,99710250
continuity,client,resources/plain.10KB.txt,10240,10240,298764300,111875483
continuity,server,resources/plain.10KB.txt,10240,10240,230205282,88975370
continuity,client,resources/plain.10KB.txt,10240,10240,229931341,101738633
continuity,server,resources/plain.10KB.txt,10240,10240,251158982,105768897
continuity,client,resources/plain.10KB.txt,10240,10240,250816251,116012107
continuity,server,resources/plain.10KB.txt,10240,10240,347779540,95009715
continuity,client,resources/plain.10KB.txt,10240,10240,349124311,105298225
continuity,server,resources/plain.10KB.txt,10240,10240,192836264,87451728
continuity,client,resources/plain.10KB.txt,10240,10240,192610034,99017909
continuity,server,resources/plain.10KB.txt,10240,10240,213606595,101240632
continuity,client,resources/plain.10KB.txt,10240,10240,213371545,114576855
continuity,server,resources/plain.10KB.txt,10240,10240,327289670,101299282
continuity,client,resources/plain.10KB.txt,10240,10240,327085179,110566271
continuity,server,resources/plain.10KB.txt,10240,10240,304652626,96770478
continuity,client,resources/plain.10KB.txt,10240,10240,304427387,108179128
continuity,server,resources/plain.10KB.txt,10240,10240,261396203,106096497
continuity,client,resources/plain.10KB.txt,10240,10240,261087433,118284879
continuity,server,resources/plain.10KB.txt,10240,10240,249741391,88385229
continuity,client,resources/plain.10KB.txt,10240,10240,249411210,97141528
continuity,server,resources/plain.10KB.txt,10240,10240,252750844,94465205
continuity,client,resources/plain.10KB.txt,10240,10240,252483804,106379427
continuity,server,resources/plain.10KB.txt,10240,10240,357337899,106076887
continuity,client,resources/plain.10KB.txt,10240,10240,356799049,116627258
continuity,server,resources/plain.10KB.txt,10240,10240,250244141,90903082
continuity,client,resources/plain.10KB.txt,10240,10240,249880431,107272189
continuity,server,resources/plain.10KB.txt,10240,10240,223712505,98214029
continuity,client,resources/plain.10KB.txt,10240,10240,223445775,110053551
continuity,server,resources/plain.10KB.txt,10240,10240,338144930,87734568
continuity,client,resources/plain.10KB.txt,10240,10240,337841700,96210496
continuity,server,resources/plain.10KB.txt,10240,10240,324441726,92409844
continuity,client,resources/plain.10KB.txt,10240,10240,323916455,101730513
continuity,server,resources/plain.10KB.txt,10240,10240,454254767,91880062
continuity,client,resources/plain.10KB.txt,10240,10240,453823946,103697524
continuity,server,resources/plain.10KB.txt,10240,10240,267711249,89200490
continuity,client,resources/plain.10KB.txt,10240,10240,267464639,99259530
continuity,server,resources/plain.10KB.txt,10240,10240,337973929,87321459
continuity,client,resources/plain.10KB.txt,10240,10240,337536289,97026628
continuity,server,resources/plain.10KB.txt,10240,10240,257033718,83409014
continuity,client,resources/plain.10KB.txt,10240,10240,256776588,93006463
continuity,server,resources/plain.10KB.txt,10240,10240,296231578,93716015
continuity,client,resources/plain.10KB.txt,10240,10240,295939908,103482044
continuity,server,resources/plain.10KB.txt,10240,10240,420507843,91875872
continuity,client,resources/plain.10KB.txt,10240,10240,420265443,102711493
continuity,server,resources/plain.10KB.txt,10240,10240,190924842,86277287
continuity,client,resources/plain.10KB.txt,10240,10240,190660441,101292092
continuity,server,resources/plain.10KB.txt,10240,10240,313681506,102564623
continuity,client,resources/plain.10KB.txt,10240,10240,313549986,113347064
continuity,server,resources/plain.10KB.txt,10240,10240,368691491,94783725
continuity,client,resources/plain.10KB.txt,10240,10240,368378581,105920896
continuity,server,resources/plain.10KB.txt,10240,10240,333670425,96720018
continuity,client,resources/plain.10KB.txt,10240,10240,333344055,112085913
continuity,server,resources/plain.10KB.txt,10240,10240,369348512,97508108
continuity,client,resources/plain.10KB.txt,10240,10240,368248721,109090799
continuity,server,resources/plain.10KB.txt,10240,10240,290620152,88328789
continuity,client,resources/plain.10KB.txt,10240,10240,290360542,99502380
continuity,server,resources/plain.10KB.txt,10240,10240,263048315,108480629
continuity,client,resources/plain.10KB.txt,10240,10240,262781505,117560228
continuity,server,resources/plain.10KB.txt,10240,10240,249140911,93600384
continuity,client,resources/plain.10KB.txt,10240,10240,248913391,104963625
continuity,server,resources/plain.10KB.txt,10240,10240,256387688,102609883
continuity,client,resources/plain.10KB.txt,10240,10240,256025288,114118624
continuity,server,resources/plain.10KB.txt,10240,10240,239929982,99264450
continuity,client,resources/plain.10KB.txt,10240,10240,239580461,110598711
continuity,server,resources/plain.10KB.txt,10240,10240,269013910,90072981
continuity,client,resources/plain.10KB.txt,10240,10240,268676060,99997491
continuity,server,resources/plain.10KB.txt,10240,10240,325512388,98107949
continuity,client,resources/plain.10KB.txt,10240,10240,325254317,110146931
continuity,server,resources/plain.10KB.txt,10240,10240,255892408,85054765
continuity,client,resources/plain.10KB.txt,10240,10240,255606097,95988727
continuity,server,resources/plain.10KB.txt,10240,10240,237866119,89511420
continuity,client,resources/plain.10KB.txt,10240,10240,237663039,100683121
continuity,server,resources/plain.10KB.txt,10240,10240,379524872,98082588
continuity,client,resources/plain.10KB.txt,10240,10240,379139972,107743048
continuity,server,resources/plain.10KB.txt,10240,10240,326702288,92633654
continuity,client,resources/plain.10KB.txt,10240,10240,326291498,101879053
continuity,server,resources/plain.10KB.txt,10240,10240,382617274,99223600
continuity,client,resources/plain.10KB.txt,10240,10240,382271384,115506217
continuity,server,resources/plain.10KB.txt,10240,10240,303521925,94362145
continuity,client,resources/plain.10KB.txt,10240,10240,303240935,105660577
continuity,server,resources/plain.10KB.txt,10240,10240,277259909,93909534
continuity,client,resources/plain.10KB.txt,10240,10240,276933159,105186446
continuity,server,resources/plain.10KB.txt,10240,10240,239942191,92742004
continuity,client,resources/plain.10KB.txt,10240,10240,239624511,101533183
continuity,server,resources/plain.10KB.txt,10240,10240,265358417,93215424
continuity,client,resources/plain.10KB.txt,10240,10240,265109606,103992794
continuity,server,resources/plain.10KB.txt,10240,10240,219014930,106339107
continuity,client,resources/plain.10KB.txt,10240,10240,218760430,117909909
continuity,server,resources/plain.10KB.txt,10240,10240,228894080,91444932
continuity,client,resources/plain.10KB.txt,10240,10240,228616570,101653092
continuity,server,resources/plain.10KB.txt,10240,10240,276491438,91080472
continuity,client,resources/plain.10KB.txt,10240,10240,276259188,102773694
continuity,server,resources/plain.10KB.txt,10240,10240,368437221,98637869
continuity,client,resources/plain.10KB.txt,10240,10240,368052850,110649601
continuity,server,resources/plain.10KB.txt,10240,10240,273667146,94623485
continuity,client,resources/plain.10KB.txt,10240,10240,273403465,106278147
continuity,server,resources/plain.10KB.txt,10240,10240,223435716,96859637
continuity,client,resources/plain.10KB.txt,10240,10240,223141695,108819039
continuity,server,resources/plain.10KB.txt,10240,10240,339968901,86586257
continuity,client,resources/plain.10KB.txt,10240,10240,339709961,97278248
continuity,server,resources/plain.10KB.txt,10240,10240,207413699,85983276
continuity,client,resources/plain.10KB.txt,10240,10240,207024378,98277528
continuity,server,resources/plain.10KB.txt,10240,10240,306893839,103962405
continuity,client,resources/plain.10KB.txt,10240,10240,305912238,115703636
continuity,server,resources/plain.10KB.txt,10240,10240,272165144,91828712
continuity,client,resources/plain.10KB.txt,10240,10240,271947604,102099163
continuity,server,resources/plain.10KB.txt,10240,10240,202439864,94334515
continuity,client,resources/plain.10KB.txt,10240,10240,202256194,104731635
continuity,server,resources/plain.10KB.txt,10240,10240,420406702,97258868
continuity,client,resources/plain.10KB.txt,10240,10240,420050772,108570000
continuity,server,resources/plain.10KB.txt,10240,10240,267023929,100204651
continuity,client,resources/plain.10KB.txt,10240,10240,266599818,109488650
continuity,server,resources/plain.10KB.txt,10240,10240,251326373,101228372
continuity,client,resources/plain.10KB.txt,10240,10240,250414762,113086613
continuity,server,resources/plain.10KB.txt,10240,10240,228858230,96231197
continuity,client,resources/plain.10KB.txt,10240,10240,228520940,112300143
continuity,server,resources/plain.10KB.txt,10240,10240,276812718,91104462
continuity,client,resources/plain.10KB.txt,10240,10240,276470857,103417775
continuity,server,resources/plain.10KB.txt,10240,10240,344576946,103320624
continuity,client,resources/plain.10KB.txt,10240,10240,344205636,114721936
continuity,server,resources/plain.10KB.txt,10240,10240,254508286,91087712
continuity,client,resources/plain.10KB.txt,10240,10240,254206086,100236071
continuity,server,resources/plain.10KB.txt,10240,10240,380290443,104332545
continuity,client,resources/plain.10KB.txt,10240,10240,379854012,115355706
continuity,server,resources/plain.10KB.txt,10240,10240,310342593,91348192
continuity,client,resources/plain.10KB.txt,10240,10240,310107442,107003098
continuity,server,resources/plain.10KB.txt,10240,10240,235882237,93879285
continuity,client,resources/plain.10KB.txt,10240,10240,235607536,105203476
continuity,server,resources/plain.10KB.txt,10240,10240,415597307,95299596
continuity,client,resources/plain.10KB.txt,10240,10240,415134807,106434967
continuity,server,resources/plain.10KB.txt,10240,10240,237747569,88504719
continuity,client,resources/plain.10KB.txt,10240,10240,237509629,100371761
continuity,server,resources/plain.10KB.txt,10240,10240,246143818,109266970
continuity,client,resources/plain.10KB.txt,10240,10240,245707647,120989042
continuity,server,resources/plain.10KB.txt,10240,10240,326090858,91009212
continuity,client,resources/plain.10KB.txt,10240,10240,325815018,102366703
continuity,server,resources/plain.10KB.txt,10240,10240,353271145,91930522
continuity,client,resources/plain.10KB.txt,10240,10240,353027955,101381702
continuity,server,resources/plain.10KB.txt,10240,10240,242527684,94871866
continuity,client,resources/plain.10KB.txt,10240,10240,242139583,103957405
continuity,server,resources/plain.10KB.txt,10240,10240,258882190,93318704
continuity,client,resources/plain.10KB.txt,10240,10240,258537040,103449104
continuity,server,resources/plain.10KB.txt,10240,10240,378213160,103505644
continuity,client,resources/plain.10KB.txt,10240,10240,377860150,116208417
continuity,server,resources/plain.10KB.txt,10240,10240,312415424,90603301
continuity,client,resources/plain.10KB.txt,10240,10240,312134644,100127611
continuity,server,resources/plain.10KB.txt,10240,10240,259444200,97534369
continuity,client,resources/plain.10KB.txt,10240,10240,259152060,108333680
continuity,server,resources/plain.10KB.txt,10240,10240,238550700,93240004
continuity,client,resources/plain.10KB.txt,10240,10240,238257049,104652026
continuity,server,resources/plain.10KB.txt,10240,10240,236884548,92504314
continuity,client,resources/plain.10KB.txt,10240,10240,236657189,101241391
continuity,server,resources/plain.10KB.txt,10240,10240,253481246,100367020
continuity,client,resources/plain.10KB.txt,10240,10240,253231535,112357662
continuity,server,resources/plain.10KB.txt,10240,10240,262129784,86817857
continuity,client,resources/plain.10KB.txt,10240,10240,261248913,98436109
continuity,server,resources/plain.10KB.txt,10240,10240,254466326,90304601
continuity,client,resources/plain.10KB.txt,10240,10240,254183555,99544391
continuity,server,resources/plain.10KB.txt,10240,10240,277366829,100232491
continuity,client,resources/plain.10KB.txt,10240,10240,277082759,111967722
continuity,server,resources/plain.10KB.txt,10240,10240,214457856,83099433
continuity,client,resources/plain.10KB.txt,10240,10240,214178276,91835362
continuity,server,resources/plain.10KB.txt,10240,10240,312505605,97088877
continuity,client,resources/plain.10KB.txt,10240,10240,312116054,108606709
continuity,server,resources/plain.10KB.txt,10240,10240,319506472,87359818
continuity,client,resources/plain.10KB.txt,10240,10240,319307261,96300737
continuity,server,resources/plain.10KB.txt,10240,10240,265868138,88287209
continuity,client,resources/plain.10KB.txt,10240,10240,265653667,97762918
continuity,server,resources/plain.10KB.txt,10240,10240,395352967,102827854
continuity,client,resources/plain.10KB.txt,10240,10240,394995567,112661474
continuity,server,resources/plain.10KB.txt,10240,10240,271793493,89231960
continuity,client,resources/plain.10KB.txt,10240,10240,271473473,100222761
continuity,server,resources/plain.10KB.txt,10240,10240,251725764,97259338
continuity,client,resources/plain.10KB.txt,10240,10240,251328133,107931718
continuity,server,resources/plain.10KB.txt,10240,10240,326342678,91946342
continuity,client,resources/plain.10KB.txt,10240,10240,325936878,102879554
continuity,server,resources/plain.10KB.txt,10240,10240,312232854,95467197
continuity,client,resources/plain.10KB.txt,10240,10240,311959003,105011496
continuity,server,resources/plain.10KB.txt,10240,10240,293374345,108339049
continuity,client,resources/plain.10KB.txt,10240,10240,293129845,122165243
continuity,server,resources/plain.10KB.txt,10240,10240,199346651,84675695
continuity,client,resources/plain.10KB.txt,10240,10240,199113131,93410634
continuity,server,resources/plain.10KB.txt,10240,10240,284191846,89547610
continuity,client,resources/plain.10KB.txt,10240,10240,283786145,100261311
continuity,server,resources/plain.10KB.txt,10240,10240,328790521,104860536
continuity,client,resources/plain.10KB.txt,10240,10240,328565800,116022687
continuity,server,resources/plain.10KB.txt,10240,10240,260670213,88582829
continuity,client,resources/plain.10KB.txt,10240,10240,260326962,99519710
continuity,server,resources/plain.10KB.txt,10240,10240,284062547,109081589
continuity,client,resources/plain.10KB.txt,10240,10240,283785676,123751504
continuity,server,resources/plain.10KB.txt,10240,10240,262589944,86549867
continuity,client,resources/plain.10KB.txt,10240,10240,262229983,95470747
continuity,server,resources/plain.10KB.txt,10240,10240,291002373,94958016
continuity,client,resources/plain.10KB.txt,10240,10240,290730692,106424158
continuity,server,resources/plain.10KB.txt,10240,10240,316935219,103490734
continuity,client,resources/plain.10KB.txt,10240,10240,316502098,114704885
continuity,server,resources/plain.10KB.txt,10240,10240,283343855,85800447
continuity,client,resources/plain.10KB.txt,10240,10240,283088025,94680175
continuity,server,resources/plain.10KB.txt,10240,10240,290794562,92735673
continuity,client,resources/plain.10KB.txt,10240,10240,290444452,104947696
continuity,server,resources/plain.10KB.txt,10240,10240,301659013,91532982
continuity,client,resources/plain.10KB.txt,10240,10240,301353422,100770152
continuity,server,resources/plain.10KB.txt,10240,10240,204181875,90080121
continuity,client,resources/plain.10KB.txt,10240,10240,203976075,100481741
continuity,server,resources/plain.10KB.txt,10240,10240,250634322,97936909
continuity,client,resources/plain.10KB.txt,10240,10240,250290952,109169840
continuity,server,resources/plain.10KB.txt,10240,10240,252040773,88858650
continuity,client,resources/plain.10KB.txt,10240,10240,251710453,100251501
continuity,server,resources/plain.10KB.txt,10240,10240,243882576,91649462
continuity,client,resources/plain.10KB.txt,10240,10240,243648915,104495575
continuity,server,resources/plain.10KB.txt,10240,10240,385718858,89360330
continuity,client,resources/plain.10KB.txt,10240,10240,385358058,98061009
continuity,server,resources/plain.10KB.txt,10240,10240,254392966,88234359
continuity,client,resources/plain.10KB.txt,10240,10240,254143296,99709900
continuity,server,resources/plain.10KB.txt,10240,10240,357183530,108303239
continuity,client,resources/plain.10KB.txt,10240,10240,356193528,120019101
continuity,server,resources/plain.10KB.txt,10240,10240,259635841,86745247
continuity,client,resources/plain.10KB.txt,10240,10240,259402851,98910449
continuity,server,resources/plain.10KB.txt,10240,10240,368259250,101229312
continuity,client,resources/plain.10KB.txt,10240,10240,367832301,113196984
continuity,server,resources/plain.10KB.txt,10240,10240,284858387,90141980
continuity,client,resources/plain.10KB.txt,10240,10240,284552157,100546061
continuity,server,resources/plain.10KB.txt,10240,10240,185671686,91887663
continuity,client,resources/plain.10KB.txt,10240,10240,185473597,103642554
continuity,server,resources/plain.10KB.txt,10240,10240,271530093,103319884
continuity,client,resources/plain.10KB.txt,10240,10240,270954122,112526754
continuity,server,resources/plain.10KB.txt,10240,10240,209954531,85784887
continuity,client,resources/plain.10KB.txt,10240,10240,209770741,98890670
continuity,server,resources/plain.10KB.txt,10240,10240,236313617,101032142
continuity,client,resources/plain.10KB.txt,10240,10240,235892078,111253882
continuity,server,resources/plain.10KB.txt,10240,10240,324678647,91468902
continuity,client,resources/plain.10KB.txt,10240,10240,324336447,101459322
continuity,server,resources/plain.10KB.txt,10240,10240,225331016,89816091
continuity,client,resources/plain.10KB.txt,10240,10240,225137326,102005843
continuity,server,resources/plain.10KB.txt,10240,10240,237128918,102905344
continuity,client,resources/plain.10KB.txt,10240,10240,236774799,113340624
continuity,server,resources/plain.10KB.txt,10240,10240,347729590,83730965
continuity,client,resources/plain.10KB.txt,10240,10240,347398089,95391316
continuity,server,resources/plain.10KB.txt,10240,10240,248925910,93988045
continuity,client,resources/plain.10KB.txt,10240,10240,248682350,107367698
continuity,server,resources/plain.10KB.txt,10240,10240,284238206,98888669
