type,role,sendMsgFile,handshake1_len,handshake2_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131417662,25976217
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,122749344,10072310
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,126263117,21528701
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129770501,13398513
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135163276,21145481
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,115822177,10082070
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,119402550,17886819
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133838944,10616451
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,137831818,18363239
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,152240863,11389072
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,155322256,24718735
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,140626791,13250203
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,145427486,20839921
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,123667065,10465660
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127203908,18437999
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,126848837,10641731
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130803591,19112740
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132120403,10401341
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135819707,21362461
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127396248,11964672
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130399331,28663399
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,119556011,16295846
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127046227,24296265
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,119615581,10201810
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,123290225,21200740
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133898675,11779482
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,137071768,28264758
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,123486694,14879935
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130226721,20032460
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131279962,13456713
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,136163207,25233845
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,128023439,11866872
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131042921,29261469
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,121038242,12433722
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125901756,20184091
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130248171,10509610
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,134054494,18548409
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125079006,9702180
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,128142208,22583123
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,124254194,9827590
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127504718,21846932
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,123516514,11237992
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,126987408,20099720
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,137842618,13722294
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,142338343,29442530
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,121143012,9319979
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,124582915,17624578
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,122055034,13065163
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127340698,23472313
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,116497837,12853673
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,121958993,19076789
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133109764,12633372
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,138310599,21534182
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,124171705,11009161
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127485288,22853353
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135785417,12724092
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,141018132,23003943
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,126959498,12840323
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132093243,20026310
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129555360,11231392
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133236864,22039352
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131028882,12094702
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,134271995,28984879
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131669703,11992942
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135069986,24479905
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127689669,12038902
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131080262,23515494
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131290851,10942192
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,134451135,23894894
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,142723013,13612784
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,147489148,24943665
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,122171823,10017730
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125572326,22142623
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130654892,12962043
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,134353746,24454564
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,126367327,11275862
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129847641,21752572
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133836374,14260515
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,138595969,29759480
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,138447300,14037434
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,143840994,24528265
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,145901806,15665257
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,153150384,21184692
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129097890,19017239
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,139513170,21647152
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131947992,10863622
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135172166,22802873
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,119410860,10871301
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,123029563,23133423
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,144431335,10926931
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,147739679,22493272
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,126660598,11600882
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130439572,19875000
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133976974,13484094
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,138914879,24520485
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,122234523,10333131
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125874377,18211938
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,117461948,10314811
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,121141692,18657249
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127069348,12921843
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132252563,19887620
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,120986362,12697892
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125877747,19654490
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127313498,11255001
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130657982,22331682
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,124731265,12546733
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127837868,26436097
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,142157854,13543693
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,147221588,25253966
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,136446617,14936855
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,139623031,31395821
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,120448761,11128312
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,123931974,22546903
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,115839807,10506081
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,119577931,18888199
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131590013,12574082
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,134839436,27598858
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,121758712,9492350
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125621296,17903758
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,119799620,10562061
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,123497064,18479359
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,137994498,18333468
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,147682498,22633143
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,134227935,16100316
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,140503541,26061656
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,128823150,14548064
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135970257,19732590
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,141222762,15498736
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,146493788,28390058
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,130991081,15617316
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,137946338,20828411
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,121800672,9986370
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125244836,21645641
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132566643,13114893
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,136812448,21289821
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,124327195,11135521
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127815359,22607552
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127779049,11064611
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131148142,21516072
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,144018025,13454184
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,148782780,24584365
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,128128419,15736556
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135306006,20341821
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133948905,11494331
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,137508598,22393112
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125721206,10443721
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129246960,18392569
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131917002,11163842
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,135406236,23012753
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,131541512,19093799
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,141704373,22494142
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,143063464,17549138
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,149798101,24696895
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,128721510,10175590
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132119633,21855262
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129289940,11289961
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132940074,22625482
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,133286324,11048071
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,136655547,22335873
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129598211,14089503
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132636994,33583524
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,124182245,10416580
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,127980248,20265791
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125603037,11152931
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129091281,22615292
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,132746653,10460611
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,136538127,18432108
xnoise,server,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,125372996,10484181
xnoise,client,resources/plain.10KB.txt,49,49,10256,10240,10256,10240,129235030,18378599
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124497446,28732488
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129906971,37071277
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,126418617,25159665
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,130292551,33980504
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,137455728,30834252
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,140327551,48153048
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,115934816,23571625
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,120058841,32076472
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,132805424,24648894
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,136542148,33774783
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,119457890,28502149
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,123203634,39676000
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,126465077,26356106
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,130751381,36023336
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125589446,26378457
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129241630,38360349
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,131522122,30179831
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,136563368,42196672
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128755309,26154736
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,133370913,38209219
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,127698678,30426361
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,132943374,39209109
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,148872010,35611855
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,152539634,50371860
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,121448232,25352496
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124993346,38680769
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,132712653,33612884
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,135852587,44196054
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129881340,29689851
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,134792515,38209299
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129487180,24684935
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,133403164,36429386
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,137988709,37536618
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,146140367,43790895
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128548259,31176971
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,132625513,42645263
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,116783287,21305482
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,120177991,33768594
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,126579107,30927351
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,132143763,39185969
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,118429190,26338566
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,121914953,36232917
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,118094678,26514427
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,121862022,39557920
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,132383863,39562450
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,143494044,42187293
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,119612200,28784899
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124478695,37842038
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,122329973,27930858
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125906146,37513478
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,122794593,22983053
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,126163486,35651046
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,135534456,26690277
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,138778780,44176694
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,127561088,24672345
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,131320952,35512866
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,127003498,25867286
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,130984082,34703635
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,119153920,24164074
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,123004824,33736054
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129116560,29783200
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,134249235,37699418
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129947441,27997168
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,135635607,35088615
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128949300,32976173
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,133973565,44200935
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,136758158,32142402
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,139630621,47122987
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,140778521,38845339
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,147904438,48258959
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125312666,25777946
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128924410,35354955
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,147531999,35507016
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,157757428,37901449
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,132608313,35106316
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,135598286,47772398
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124720935,31968223
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,127643768,49581080
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,144733606,36635817
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,147885738,51086172
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,122979934,25185935
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,126726997,34077604
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,138231999,37879748
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,149010790,40582391
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129352980,23335313
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,133155234,33699564
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124632556,26904197
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128322249,35721926
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,136961438,30624531
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,140947071,42614343
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124599386,29648510
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129641191,37946988
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,118032829,23921755
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,121287392,33220363
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,159239220,35700176
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,163983135,51117222
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,118359969,32374232
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,126301077,38265408
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,127437389,32071702
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,134612646,38794209
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,119306410,23072983
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,122851784,32117122
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,137981469,33784694
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,142894764,45507926
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,121808282,25651416
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125093046,36196036
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124195705,24090134
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,127619748,34581315
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,115167316,25055475
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,118826060,34092224
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,130411831,31208321
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,135317726,44220284
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,122726453,26625737
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,126469497,35566556
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,138931980,30044810
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,143076534,40745931
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,123136794,29460450
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,127769059,38011128
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,138891910,29646800
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,141654012,43493314
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,120490091,26169826
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,124076165,39077709
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,123053834,29178159
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128834110,37026827
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125791846,29869500
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129212490,43045913
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,133394964,38905719
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,142465774,45248245
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,135634847,28408578
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,140657841,37020458
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128341829,34564775
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,136271167,40285871
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125811087,26718967
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129249190,37088408
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,123574225,28239168
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,128547840,36898267
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125688357,24973674
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,129767621,35833296
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,120410851,25712446
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125190476,33556114
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,142927344,35137745
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,148057329,45360185
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,144517766,32045282
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,150174931,40971661
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,134038455,25935686
xnoise,client,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,138150169,35064226
xnoise,server,resources/plain.100KB.txt,49,49,102416,102400,102416,102400,125749366,29824940
