type,role,sendMsgFile,handshake1_len,handshake2_len,handshake3_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,152798844,58044168
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,125046256,43198193
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,126584537,55353856
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,116971517,41479122
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,115612626,59817261
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,130056450,53317694
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,132011822,67335898
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,139988691,50352730
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,137556848,71373382
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,117105917,37220768
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,99608600,73652394
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,129089130,51224401
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,127429738,73399654
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,114823196,41887372
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,116507298,58083118
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,120572901,40696081
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,110395691,67763219
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,129457730,66214707
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,140586001,72048493
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,109513071,37003207
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,107962779,56998227
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,114733806,46380146
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,115990766,64675725
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,151795393,57881338
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,152690324,74932006
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,112957564,42803093
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,115420966,55543716
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,145908807,47292547
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,135286446,77419758
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,140836162,51431671
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,150232821,59496270
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,121799412,39716780
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,123029813,55697636
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,146617247,42636913
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,144924935,58197599
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,138706240,41731632
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,128556060,66755367
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,128580229,46162116
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,129875880,60475321
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,109732790,35707516
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,108215939,51442151
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,130662552,44234785
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,120122371,70751091
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,130303551,52716694
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,128576310,74546315
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,127136788,41329681
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,129560090,55798267
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,131283863,52425092
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,129136789,76045107
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,137136278,36991417
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,135644587,52309252
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,104133295,40636360
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,102189413,59759450
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,121397932,51435222
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,108730060,81643212
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,131357863,53567404
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,132579624,71204892
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,123533234,35383046
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,120492771,52517023
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,130326511,48574009
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,131860613,62880743
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,162104643,44251255
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,159436190,63027494
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,114322474,39818310
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,116771387,54894215
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,112101233,35568656
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,102948374,62156073
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,151630532,47476258
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,153419094,63439294
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,129847980,40394651
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,126909447,58756470
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,131062731,42408223
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,129414830,61566292
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,131769972,53158824
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,133401874,67837828
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,119355480,50116200
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,129527810,54222795
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,142296613,46231707
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,145294666,61476582
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,127873448,43431534
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,129245740,56408247
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,134800895,36796927
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,132690603,52525343
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,133514444,39942570
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,131884033,57735758
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,111402452,35830426
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,108322059,54749995
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,105157935,52561833
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,114566435,59751190
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,140831822,45564886
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,138911550,67498698
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,110346321,41415232
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,108798469,61949793
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,113145884,37603328
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,115568276,49274299
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,117332368,41932462
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,119806741,58735669
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,166699398,50890711
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,169979551,67810368
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,121934933,42320922
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,110470271,70339631
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,103743725,54299295
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,113122714,61498682
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,146183237,46973648
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,137085027,75693917
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,137121987,35308346
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,134212865,54865355
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,121623092,43458524
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,123107464,57861478
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,100875301,50187581
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,110952591,55294256
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,131988253,47175178
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,135084096,61211402
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,108887449,47907148
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,111927202,60022461
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,111052291,50567481
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,121275122,59150289
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,131722683,47977628
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,116378107,85057926
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,122977314,36864417
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,119572001,55726466
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,136309728,49038239
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,137121438,66383717
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,114321015,41739262
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,116254927,54451205
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,136319197,44197675
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,125895767,72301903
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,133303795,50800981
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,144175415,55684536
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,127758128,38356029
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,129112139,50990732
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,111098352,55123215
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,121160372,63187514
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,134394186,54381804
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,135907157,71342582
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,113827815,40735791
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,115362957,56373836
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,123739724,42110363
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,122168653,57377658
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,128007338,43048724
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,126720837,63808024
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,110320440,37008528
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,98172579,63484623
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,115963447,45177825
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,118305319,58432799
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,143023634,42695643
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,141444552,61280182
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,135467426,37398958
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,136847778,49680020
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,113956514,36054647
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,103260044,60946921
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,155381576,47018098
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,140563192,80091080
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,155202736,47681118
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,153746484,65295856
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,110478182,40865061
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,112794723,51659182
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,117867918,55777036
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,127034817,66045507
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,148351379,42516093
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,137328138,73815664
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,138623419,40780131
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,136854307,59466710
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,118139379,37893468
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,115253566,57226958
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,147866938,60643912
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,150267701,79476450
ukey2,server,resources/plain.100KB.txt,136,116,77,102488,102400,102488,102400,138508820,43426463
ukey2,client,resources/plain.100KB.txt,136,116,77,102488,102400,102488,102400,129910551,71621772
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,118238930,42552842
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,121612853,52097623
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,130405261,33448744
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,120404721,57099658
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,126481167,50871681
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,130484861,62471993
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,123088613,51647432
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,133889664,54606065
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,109992641,50164400
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,112467353,65617756
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,118339429,45344096
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,116348227,65469896
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,130051731,47661498
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,127907149,65795326
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,107858359,51179571
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,118684940,57150988
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,120131620,44370515
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,121721872,59236060
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,131794903,46067276
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,128847550,68555548
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,105178126,55168215
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,115450476,61402582
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,117760898,39411410
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,108815249,62893284
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,140253381,50395901
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,141814782,64608255
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,138694240,45676516
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,141880103,57550467
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,132516513,68615789
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,145026546,73913574
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,124694165,38696119
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,123503934,57618498
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,139884191,44769355
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,138347380,72320402
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,123794224,39079520
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,121966203,54625785
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,125148466,39053979
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,124229955,55181166
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,135476776,44197614
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,137149418,61537352
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,123880954,47246148
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,124971516,62932893
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,114529295,33126373
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,111283932,48836669
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,115416237,41047411
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,116548998,57832578
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,129883741,52021312
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,137894529,60980771
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,141323083,46723437
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,144931015,58140099
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,125210046,48082158
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,121790022,70030431
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,131405192,44538474
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,135649626,57952779
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,129967452,52199772
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,131756222,68007639
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,130885371,40418871
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,129242290,57174677
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,125964607,45721656
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,115140776,75737036
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,124794496,47786598
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,114431516,77207097
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,108708689,47412028
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,109934690,67896039
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,115003156,51688012
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,125027426,59798620
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,113151554,34372475
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,109883720,52714693
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,112749904,40146790
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,111281503,58048748
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,116028567,51154241
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,126067317,56683517
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,132221943,44435324
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,130614271,62508633
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,113138983,50537471
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,114470515,67061197
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,128888999,40508731
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,130700261,52455713
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,130056661,40306531
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,133081974,50557481
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,141987473,48948740
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,144253736,64473525
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,125578056,45932607
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,127198438,62501903
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,121307492,40725291
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,119424749,57443128
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,124863525,35485586
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,121702442,53042374
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,116559427,51372681
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,117919188,66214897
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,113098044,36790467
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,113049464,51111322
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,119995311,41512552
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,121526563,57353277
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,120521682,43406883
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,119063360,63804404
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,120610992,40975421
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,123472365,54215344
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,115187935,40988862
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,113593884,61907582
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,114961446,37558627
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,116282477,49689350
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,112795043,37649688
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,114107555,50652411
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,152716133,38233479
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,142477893,65599676
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,128972590,52346362
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,139447480,58419439
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,154780115,53958074
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,153625294,72964053
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,135154486,41689082
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,132510454,64100324
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,125256716,54560205
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,134795905,61118881
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,137737069,44533624
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,136150107,62615913
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,112535473,51369272
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,122323393,58296979
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,116590097,44358025
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,117570218,61123622
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,120151861,40666511
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,121769062,53662404
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,139543751,39523720
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,141433093,51949122
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,128852800,45884996
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,127028628,62285113
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,122538913,51358602
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,131608762,62183193
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,125550767,36507126
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,123660655,52180042
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,118076919,49746540
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,116559507,68620769
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,114968476,39851900
